month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
2023-07,-1.1175960512362684,-0.7759941647603623,-0.5212413174356226,-0.991138996430215,-0.5376396588123804,-1.1781965677292212,-2.522150245432372,-1.266892122821989,-1.2207070862734246,-1.786463399126848,-0.7770446118898438
2023-08,,-0.623089769137813,-1.2920433697746776,-0.991138996430215,-0.11552039701442855,-1.1781965677292212,-3.429896910568326,-1.4119217517659328,-1.0219013869589735,-1.786463399126848,-1.106716011266291
2023-09,,-0.6574761683267899,-1.2920433697746776,-0.991138996430215,-0.5343800506131684,-1.1781965677292212,-2.3520096630328795,-1.2185489131740075,-0.7435734079187419,-1.786463399126848,-0.9458364760442096
2023-10,-2.0450616539219677,-0.7024504248798362,-1.2920433697746776,-0.991138996430215,0.44350240915042666,-1.1781965677292212,-1.8867966421030977,-1.266892122821989,-0.6441705582615165,-1.786463399126848,-0.7354384301808148
2023-11,,-0.5316877465126064,-1.2920433697746776,-0.991138996430215,0.19903179420952793,-1.1781965677292212,-2.717787791635221,-1.3635785421179516,-0.6640511281929615,-1.786463399126848,-0.6678618751859738
2023-12,,-0.5931990444585558,-1.2920433697746776,-0.7669781478904291,0.721715999228338,-1.1503399557287148,-2.3418164715817693,-1.5086081710618957,-0.7435734079187419,-1.786463399126848,-0.614430416737985
2024-01,-1.859568533384828,-0.9156779663648043,-1.2920433697746776,-0.7222354635511504,0.4614302542460925,-1.1781965677292212,-2.4476870590915487,-1.4119217517659328,-0.6839316981244067,-2.492848413631427,-0.6225537817664699
2024-02,,-0.8594841105377373,-3.1226982440799382,3.6401762595285168,,,,-1.6536378000058396,-0.6441705582615165,-2.492848413631427,-0.9064809254279197
2024-03,,-0.8504646669097026,-2.2555459351984997,-5.084647186630817,,-2.3592117972601256,-0.34332490612657285,-0.9284896552861196,-0.6839316981244067,-1.786463399126848,-0.9783248962087696
2024-04,-1.859568533384828,-0.8809321891925838,-0.9066423436051501,-0.991138996430215,0.031161971950110754,-1.1781965677292212,-2.9126653040740265,-1.2185489131740075,-0.7038122680558517,-1.786463399126848,-0.8985694376958225
2024-05,,-0.46078324305205065,-1.2920433697746776,-0.7446068057207896,-0.03403019203412897,-1.1781965677292212,-3.3119302749297304,-1.121862493878045,-0.6441705582615165,-1.786463399126848,-1.0605820695659791
2024-06,,-0.3847275370848668,-1.2920433697746776,-0.9906915695868223,0.008344714555626779,-1.1781965677292212,-1.5461690580672625,-1.121862493878045,-0.4254842890156203,-1.786463399126848,-1.1358572886463225
2024-07,-2.2305547744591077,-0.5678932816364687,-1.2920433697746776,-0.991138996430215,-0.218198055289606,-1.1781965677292212,0.15600643328560754,-1.1702057035260263,-0.30620086942694963,-1.786463399126848,-0.9907668705810233
2024-08,,-0.5814695925130337,-1.2920433697746776,-0.991138996430215,-0.24101531268408985,-1.1781965677292212,-2.4877610773094103,-1.0251760745820822,-0.30620086942694963,-1.786463399126848,-1.109252229821557
2024-09,,-0.9071972280754629,-1.2920433697746776,-0.991138996430215,0.27726239099061534,-1.1781965677292212,-1.3950157868904947,-0.9768328649341008,-0.5050065687414007,-1.786463399126848,-1.1245831031780145
2024-10,-2.2923858146381546,-0.8689311313789535,-1.2920433697746776,-0.991138996430215,0.22021924750440566,-1.1781965677292212,-0.4390362310791789,-1.0735192842300636,-0.7038122680558517,-1.786463399126848,-1.0851793938511827
2024-11,,-0.28196668676393344,-1.2920433697746776,-0.991138996430215,-0.46266867023050473,-1.1781965677292212,-1.921828248568509,-1.121862493878045,-0.7236928379872969,-1.786463399126848,-1.1546265677555656
2024-12,,-0.21861745483554784,-1.2920433697746776,-0.991138996430215,-0.7136585015698275,-1.1781965677292212,-1.330800068811862,-1.1702057035260263,-0.6441705582615165,-1.786463399126848,-1.1460435919764564
2025-01,-1.797737493205781,-0.4578560234922347,-1.2920433697746776,-0.8564635165689862,-0.6500961416851938,-1.1781965677292212,-0.14468192711619363,-1.2185489131740075,-0.6044094183986262,-2.9637717566344794,-0.8742009198607125
2025-02,,-0.9011042871625166,-2.929997730995178,-4.728942846133552,,,,-1.0251760745820822,-0.6044094183986262,-2.9637717566344794,-0.9238306792263807
2025-03,,-0.39264272403713596,-3.2190485006223217,4.696103609935492,0.2332576803012536,-2.7534091368899336,1.709379834688352,-1.6052945903578584,-0.5845288484671811,-1.786463399126848,-0.9828582594531263
2025-04,-1.797737493205781,-1.0057927190669187,-1.2920433697746776,-0.5208933840243964,-0.3853996578681847,-1.1781965677292212,-2.334949172119689,-1.3152353324699704,-0.6441705582615165,-1.786463399126848,-1.104892709867108
2025-05,,-1.0434657157989522,-1.2920433697746776,-0.8788348587386257,-0.40541365221134623,-1.1781965677292212,-2.6738213472659047,-1.3152353324699704,-0.6839316981244067,-1.786463399126848,-1.2958245422686754
2025-06,,-0.3847275370848668,-1.2920433697746776,-0.9459488852475436,-0.446126158619504,-1.1781965677292212,-2.1045894934496974,-1.3152353324699704,-0.8032151177130772,-1.786463399126848,-1.379545621498109
2025-07,-1.9213995735638745,-0.48465292838691004,-1.2920433697746776,-0.7222354635511504,-0.28481841660633045,-1.1781965677292212,-0.7331604867494871,-1.2185489131740075,-0.8628568275074125,-1.786463399126848,-1.368025805576024
2025-08,,-0.623089769137813,-1.2920433697746776,-0.9683202274171828,0.23035108767001647,-1.1781965677292212,-3.1556876522701804,-1.266892122821989,-0.8628568275074125,-1.786463399126848,-1.4645026340981313
2025-09,,-0.7823366982011308,-1.2920433697746776,-0.991138996430215,-0.35497724560370936,-1.1781965677292212,-1.996066822662055,-1.4602649614139143,-0.7236928379872969,-1.786463399126848,-1.4872308115741137
2025-10,-2.168723734280061,-0.8689311313789535,-1.2920433697746776,-0.7893494900600683,-0.42898061949164895,-1.1781965677292212,-1.3352980418264813,-1.4119217517659328,-0.6044094183986262,-1.786463399126848,-1.4261844936089683
2025-11,,-0.7397886296365,-1.2920433697746776,-0.991138996430215,0.5195715597346168,-1.1781965677292212,-3.1993960392977234,-1.1702057035260263,-0.5646482785357361,-1.786463399126848,-1.48686173499331
2025-12,,-0.6764393977081115,-1.2920433697746776,-0.991138996430215,-0.1625492092106092,-1.1781965677292212,-2.5964634312579755,-0.9284896552861196,-0.5845288484671811,-1.786463399126848,-1.481416015301054
2026-01,-2.3542168548172007,-0.4578560234922347,-1.2920433697746776,-0.991138996430215,-0.7167787615185232,-1.1781965677292212,-1.714211802423767,-0.8801464456381382,-0.5248871386728458,-3.1207462043021637,-1.3558206218038882
2026-02,,-0.817863933912961,-3.700799783334233,-0.834092174399347,,,,-1.1702057035260263,-0.4254842890156203,-3.1207462043021637,-1.4576542130987755
2026-03,,-0.8920848435344848,-3.5080992702494656,-0.834092174399347,,-3.06876700859378,0.49388042792750103,-0.6384303973982315,-0.3260814393583948,-1.786463399126848,-1.4967491794258698
2026-04,-2.0450616539219677,-1.0474128956916982,-1.2920433697746776,-0.9683202274171828,-0.5954955856030636,-1.1781965677292212,-2.6713197519195075,-0.7834600263421755,-0.047753460318163306,-1.786463399126848,-1.5466899950917814
2026-05,,-0.50240341967683,-1.2920433697746776,,,,,,,,
