month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2022-01,-1.213167889065181,-0.09760586010831815,-0.2705466482842396,-0.62853984445741,-1.7570464665143737,-1.289427589937143,1.7836295224837222,-0.26034797178213803,2.026325944052741,0.6275710772566147,-0.6671828101674302,-0.3276371538465788
2022-02,,-0.31364760525259305,-1.1444523762548688,-0.7873911430828375,-1.5571361166303743,,,-0.8823658812775129,1.7686749552464947,0.5785765438445007,-0.6671828101674302,-0.6671145188753164
2022-03,,-0.20562673268045176,-1.0416399376700876,2.424524093322996,2.4432676980813053,-0.18613662124173996,6.287566276271091,-0.8823658812775129,1.7042622080449334,0.8796945086884497,-0.6671828101674302,-0.6825909682151663
2022-04,-0.969858451703919,-0.9617728406854331,-2.9950762707809013,-0.37698986167790793,-0.509254392513147,-2.4424575633996595,-0.13039980926543843,-0.26034797178213803,1.5969076293756643,3.083927091027515,-0.6671828101674302,-0.8365374763176282
2022-05,,-1.096798931400608,-2.2111314265719564,-0.48479699715483726,-0.35547720029468594,-2.0990355215992604,0.5377609306596223,0.0506609829655495,1.3768307431036626,2.2661801967857635,-0.6671828101674302,-0.9904839844200909
2022-06,,-1.2318250221157825,-1.4271865823630117,-0.5926041326317666,-0.20170000807622482,-1.755613479798861,-0.6309343876382116,0.361669937713237,1.1567538568316609,1.027553281054815,-0.6671828101674302,-1.1444304925225528
2022-07,-1.294271034852268,-1.3668511128309573,-0.6432417381540668,-0.7004112681086962,-0.04792281585776394,-1.4121914379984615,-1.1344626454328943,0.6726788924609247,0.9366769705596594,0.061264976961255116,-0.6671828101674302,-1.2983770006250164
2022-08,,-1.501877203546132,0.1407031060548779,-0.8082184035856256,0.10585437636069715,-1.0687693961980624,0.4787701417136989,0.983687847208612,0.7166000842876578,-1.8155260558446689,-0.824630081003402,-1.7245932336092746
2022-09,,-1.0697937132575746,-0.32195286757663016,-0.6644755562830529,1.0724538703053095,-0.4729922731025447,-0.369921410028945,0.7763485440434869,0.3086526853444351,0.10041854203213675,-0.824630081003402,-1.6208614772478371
2022-10,-1.6186836180006177,-0.31364760525259305,-1.8641394463483263,0.09017439205545266,-1.0826236377848375,-1.1129010349458786,0.2858381832394995,1.0873574987911743,0.008059865070481646,2.2956851606060122,-0.824630081003402,-1.3129193622286703
