train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
201201_202112,2022,2022,2022-12,2022-12-31,2022-12,0,2022-12,2022-10,3.111828217824927,3.0,0.111828217824927,0.111828217824927,0.0125055503018993,3.111828217824927,-123.29923816162592,5.133881950232699,2.0724605470848507
201301_202212,2023,2023,2023-01,2023-01-31,2023-03,2,2023-01,2023-01,3.6891640430012607,4.7,-1.0108359569987395,1.0108359569987395,1.0217893319615576,3.6891640430012607,-159.8499990537407,-54.42017240934416,70.4294646380792
201301_202212,2023,2023,2023-02,2023-02-28,2023-03,1,2023-02,2023-01,3.813756134195144,4.7,-0.8862438658048561,0.8862438658048561,0.7854281896767359,3.813756134195144,-159.36850917685592,-36.35016898690896,49.90870123491195
201301_202212,2023,2023,2023-03,2023-03-31,2023-03,0,2023-03,2023-01,5.3427987258191685,4.7,0.6427987258191683,0.6427987258191683,0.4131902019147463,5.3427987258191685,-61.004032035617854,-14.140816203272756,-32.900372481485384
201301_202212,2023,2023,2023-04,2023-04-30,2023-06,2,2023-04,2023-04,5.2717569560808615,6.5,-1.2282430439191383,1.2282430439191383,1.5085809749357508,5.2717569560808615,-34.96594480463591,-81.23654413763373,-103.86779156458738
201301_202212,2023,2023,2023-05,2023-05-31,2023-06,1,2023-05,2023-04,5.464590067220168,6.5,-1.0354099327798325,1.0354099327798325,1.072073728899137,5.464590067220168,-48.842577510709134,-21.71002276538708,-136.60204559061202
201301_202212,2023,2023,2023-06,2023-06-30,2023-06,0,2023-06,2023-04,5.643420016587264,6.5,-0.8565799834127361,0.8565799834127361,0.7337292679833632,5.643420016587264,-59.16178949355511,27.990553892863065,-152.28065943519022
201301_202212,2023,2023,2023-07,2023-07-31,2023-09,2,2023-07,2023-07,5.187843630423696,5.0,0.1878436304236963,0.1878436304236963,0.0352852294907542,5.187843630423696,-123.05940104620402,96.03128342952836,-153.62363255845173
201301_202212,2023,2023,2023-08,2023-08-31,2023-09,1,2023-08,2023-07,5.67676141673505,5.0,0.67676141673505,0.67676141673505,0.4580060151812319,5.67676141673505,-76.73799252534172,71.04016185000236,-170.95256679132456
201301_202212,2023,2023,2023-09,2023-09-30,2023-09,0,2023-09,2023-07,5.627915667142165,5.0,0.6279156671421653,0.6279156671421653,0.3942780850425905,5.627915667142165,-70.7719806798628,50.67163385645944,-171.88211274553666
201301_202212,2023,2023,2023-10,2023-10-31,2023-12,2,2023-10,2023-10,7.504707172094652,5.3,2.2047071720946523,2.2047071720946523,4.8607337146855984,7.504707172094652,23.83816123399833,134.31999384964186,-128.26210768399733
201301_202212,2023,2023,2023-11,2023-11-30,2023-12,1,2023-11,2023-10,7.022308975093318,5.3,1.722308975093318,1.722308975093318,2.9663482056869954,7.022308975093318,8.1050041383819,94.29039023783514,-144.9420879543611
201301_202212,2023,2023,2023-12,2023-12-31,2023-12,0,2023-12,2023-10,6.344862187138038,5.3,1.0448621871380386,1.0448621871380386,1.0917369901108855,6.344862187138038,-32.331521184622886,77.6642565694604,-164.80164990869503
201401_202312,2024,2024,2024-01,2024-01-31,2024-03,2,2024-01,2024-01,6.757778232092582,5.3,1.4577782320925818,1.4577782320925818,2.1251173739629734,6.757778232092582,130.10502362498028,-5.649100022640084,-15.63183207447823
201401_202312,2024,2024,2024-02,2024-02-29,2024-03,1,2024-02,2024-01,7.802991601949323,5.3,2.502991601949323,2.502991601949323,6.264966959428838,7.802991601949323,296.7422540816551,-17.111517537723557,-18.88097598384871
201401_202312,2024,2024,2024-03,2024-03-31,2024-03,0,2024-03,2024-01,5.149257445484841,5.3,-0.1507425545151584,0.1507425545151584,0.0227233177417554,5.149257445484841,-156.57825357345723,2.505316876868747,-14.967978788453522
201401_202312,2024,2024,2024-04,2024-04-30,2024-06,2,2024-04,2024-04,7.580962734486044,4.7,2.880962734486044,2.880962734486044,8.299946277497304,7.580962734486044,630.9207429506079,101.25606560749252,-11.625860119006983
