scheme_choice,scheme_label,signal_name,signal_col,signal_label,target_clean,duration_bucket,index_type,series_family,trade_side,trade_side_label,threshold,n_obs,trade_months,coverage_ratio,mean_signal_abs_trade,avg_monthly_ret_all,avg_monthly_ret_trade,trade_win_rate,annualized_sharpe,cum_return,max_drawdown
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,0.00026531644187239504,0.0035375525582985994,0.5555555555555556,0.44102233582369066,0.03208191967804774,-0.006758237907311004
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,2.0739037479467496e-05,0.0002488684497536098,0.4,0.057611714912827565,0.0023992618748669425,-0.011039618691777053
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,6.206402150334246e-05,0.0008275202867112332,0.3333333333333333,0.11617367915128261,0.007271354923744866,-0.01909537632144187
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,-0.00019969838817722333,-0.0023963806581266804,0.2,-0.48997974489335977,-0.023797345503015488,-0.029308897464821126
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,6.214846146917417e-05,0.000828646152922322,0.3333333333333333,0.11638197536391684,0.0072817362141193165,-0.019085953733599226
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,-0.00019929293939894416,-0.00239151527278733,0.2,-0.4893686406549779,-0.023749655559373584,-0.029268451952188412
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,0.00023440499667909918,0.0031253999557213225,0.5555555555555556,0.3945485997912816,0.028268176656271793,-0.00809812332850024
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,-3.592235360366719e-07,-4.310682432440041e-06,0.4,-0.001096225728457064,-0.00011963305351936349,-0.012489225636440837
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,0.00023442286460708498,0.003125638194761133,0.5555555555555556,0.3945589110929206,0.028270355233433353,-0.008099244711515907
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,-3.5208079276583534e-07,-4.2249695131900454e-06,0.4,-0.0010743267502690051,-0.00011879052526109213,-0.012491218062201215
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,9,0.075,8.533333333333333,0.0002653172588978217,0.003537563451970956,0.5555555555555556,0.44102452910841855,0.03208202189289455,-0.006757715476804815
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.1,120,10,0.08333333333333333,4.549178300038869,2.0740519709224174e-05,0.00024888623651069035,0.4,0.05761756615418733,0.0023994456994116398,-0.01103934867115286
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.00026795172392876665,0.0035726896523835556,0.5555555555555556,0.4419243318891411,0.03240433710649726,-0.004450816744866581
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,1.8932224880979992e-05,0.00022718669857175984,0.4,0.05539821704291196,0.0021910826670408223,-0.010484105000678645
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.0002753195496279992,0.003670927328373322,0.6666666666666666,0.45216138192381583,0.03331492416341386,-0.004758705495597759
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,5.261389599647334e-05,0.0006313667519576802,0.5,0.15467234120146112,0.006250676273551026,-0.007439618589398567
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.0002753147687855542,0.0036708635838073895,0.6666666666666666,0.4521376410518589,0.03331431244151406,-0.004760856219643506
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,5.260577832743417e-05,0.0006312693399292101,0.5,0.15463441779109457,0.006249681064064649,-0.007440667139081647
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,6.703619203084499e-05,0.0008938158937445999,0.3333333333333333,0.12573775049517774,0.007873454026189775,-0.019260482908560972
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-0.00017303242339604833,-0.00207638908075258,0.2,-0.45880393846622075,-0.020651156782246938,-0.025324161370797182
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,6.7134537210865e-05,0.0008951271628115334,0.3333333333333333,0.1260000217810609,0.007885598181492925,-0.019239902780845863
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-0.00017274832105697917,-0.00207297985268375,0.2,-0.45844101258401815,-0.020617592042244004,-0.025293665525761955
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.0002679617749051517,0.0035728236654020227,0.5555555555555556,0.44192671809423556,0.03240556477583878,-0.004451584562732869
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,1.894741876829916e-05,0.00022736902521958998,0.4,0.055438530143217,0.002192897467223176,-0.010484063511717823
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.00026531644187239504,0.0035375525582985994,0.5555555555555556,0.44102233582369066,0.03208191967804774,-0.006758237907311004
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,2.0739037479467496e-05,0.0002488684497536098,0.4,0.057611714912827565,0.0023992618748669425,-0.011039618691777053
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,6.206402150334246e-05,0.0008275202867112332,0.3333333333333333,0.11617367915128261,0.007271354923744866,-0.01909537632144187
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-0.00019969838817722333,-0.0023963806581266804,0.2,-0.48997974489335977,-0.023797345503015488,-0.029308897464821126
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,6.214846146917417e-05,0.000828646152922322,0.3333333333333333,0.11638197536391684,0.0072817362141193165,-0.019085953733599226
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-0.00019929293939894416,-0.00239151527278733,0.2,-0.4893686406549779,-0.023749655559373584,-0.029268451952188412
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.00023440499667909918,0.0031253999557213225,0.5555555555555556,0.3945485997912816,0.028268176656271793,-0.00809812332850024
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-3.592235360366719e-07,-4.310682432440041e-06,0.4,-0.001096225728457064,-0.00011963305351936349,-0.012489225636440837
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.00023442286460708498,0.003125638194761133,0.5555555555555556,0.3945589110929206,0.028270355233433353,-0.008099244711515907
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,-3.5208079276583534e-07,-4.2249695131900454e-06,0.4,-0.0010743267502690051,-0.00011879052526109213,-0.012491218062201215
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,9,0.075,8.533333333333333,0.0002653172588978217,0.003537563451970956,0.5555555555555556,0.44102452910841855,0.03208202189289455,-0.006757715476804815
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.2,120,10,0.08333333333333333,4.549178300038869,2.0740519709224174e-05,0.00024888623651069035,0.4,0.05761756615418733,0.0023994456994116398,-0.01103934867115286
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00019530250590917833,0.003906050118183566,0.5,0.3428983567258715,0.023476541140779128,-0.004450816744866581
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,1.8932224880979992e-05,0.00022718669857175984,0.4,0.05539821704291196,0.0021910826670408223,-0.010484105000678645
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00018888153279534168,0.0037776306559068333,0.5,0.3348611976979083,0.022692825547876216,-0.004758705495597759
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,5.261389599647334e-05,0.0006313667519576802,0.5,0.15467234120146112,0.006250676273551026,-0.007439618589398567
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00018886955564228664,0.003777391112845733,0.5,0.334829074704609,0.022691340961198403,-0.004760856219643506
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,5.260577832743417e-05,0.0006312693399292101,0.5,0.15463441779109457,0.006249681064064649,-0.007440667139081647
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,4.59741074319875e-05,0.0009194821486397504,0.3333333333333333,0.09139402080489226,0.005351787515001316,-0.015700582763706672
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-0.00017303242339604833,-0.00207638908075258,0.2,-0.45880393846622075,-0.020651156782246938,-0.025324161370797182
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,4.6132325994079995e-05,0.0009226465198816001,0.3333333333333333,0.09176967991552025,0.005371114700215784,-0.015675917625848856
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-0.00017274832105697917,-0.00207297985268375,0.2,-0.45844101258401815,-0.020617592042244004,-0.025293665525761955
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.0001953071070337175,0.0039061421406743502,0.5,0.34289672714430863,0.023477092883110062,-0.004451584562732869
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,1.894741876829916e-05,0.00022736902521958998,0.4,0.055438530143217,0.002192897467223176,-0.010484063511717823
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00017335875402937418,0.0034671750805874827,0.3333333333333333,0.3057674044356417,0.020787403746990618,-0.006758237907311004
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,2.0739037479467496e-05,0.0002488684497536098,0.4,0.057611714912827565,0.0023992618748669425,-0.011039618691777053
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,3.7477809049989974e-05,0.0007495561809997999,0.3333333333333333,0.07231257255749748,0.004316095698912781,-0.017394457884788328
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-0.00019969838817722333,-0.0023963806581266804,0.2,-0.48997974489335977,-0.023797345503015488,-0.029308897464821126
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,3.7591821075336654e-05,0.0007518364215067328,0.3333333333333333,0.07256998582846878,0.0043300325904358505,-0.01737865636782998
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-0.00019929293939894416,-0.00239151527278733,0.2,-0.4893686406549779,-0.023749655559373584,-0.029268451952188412
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00015807689414303665,0.003161537882860733,0.3333333333333333,0.2774159216838113,0.01891520598867591,-0.00809812332850024
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-3.592235360366719e-07,-4.310682432440041e-06,0.4,-0.001096225728457064,-0.00011963305351936349,-0.012489225636440837
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.0001580754617534075,0.00316150923506815,0.3333333333333333,0.2774020934861384,0.018915011863404052,-0.008099244711515907
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,-3.5208079276583534e-07,-4.2249695131900454e-06,0.4,-0.0010743267502690051,-0.00011879052526109213,-0.012491218062201215
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,6,0.05,11.199999999999998,0.00017336906404216498,0.0034673812808433,0.3333333333333333,0.30577996745735286,0.02078865795139606,-0.006757715476804815
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,short_on_strong_growth,增长明显走强时做空债券,3.3,120,10,0.08333333333333333,4.549178300038869,2.0740519709224174e-05,0.00024888623651069035,0.4,0.05761756615418733,0.0023994456994116398,-0.01103934867115286
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,6,0.05,11.199999999999998,0.00019530250590917833,0.003906050118183566,0.5,0.3428983567258715,0.023476541140779128,-0.004450816744866581
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,9,0.075,4.683116321739161,-4.1216614069125016e-05,-0.0005495548542550002,0.3333333333333333,-0.14554442210029334,-0.004990755429622462,-0.010484105000678645
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,6,0.05,11.199999999999998,0.00018888153279534168,0.0037776306559068333,0.5,0.3348611976979083,0.022692825547876216,-0.004758705495597759
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,9,0.075,4.683116321739161,-9.434202319868329e-06,-0.000125789364264911,0.4444444444444444,-0.03397353983138805,-0.0011862628817004284,-0.007439618589398567
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,6,0.05,11.199999999999998,0.00018886955564228664,0.003777391112845733,0.5,0.334829074704609,0.022691340961198403,-0.004760856219643506
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,9,0.075,4.683116321739161,-9.449168642442493e-06,-0.00012598891523256655,0.4444444444444444,-0.03402470497150138,-0.001188065531096849,-0.007440667139081758
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,6,0.05,11.199999999999998,4.59741074319875e-05,0.0009194821486397504,0.3333333333333333,0.09139402080489226,0.005351787515001316,-0.015700582763706672
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,short_on_strong_growth,增长明显走强时做空债券,3.4,120,9,0.075,4.683116321739161,-0.00021298591702050666,-0.0028398122269400893,0.1111111111111111,-0.6028007712889286,-0.025324161370797182,-0.025324161370797182
